,Divisons
9000,c_salamat
9001,b_salamat
9002,b_iro
9003,c_dar_rashid
9004,b_dar_rashid
9005,b_boa
9006,b_melfi_sao
9007,d_wandala
9008,c_wandala
9009,b_duolo
9010,b_bama
9011,b_dagwamba
9012,c_kotoko
9013,b_makari
9014,b_ngala
9015,b_kousseri
9016,c_diamare
9017,b_bogo
9018,b_mindif
9019,b_kalfou
9020,b_bindir
9021,b_gizey
9022,c_garoua
9023,b_garoua
9024,b_bibemi
9025,b_babur
9026,c_kera
9027,b_kera
9028,b_marba
9029,b_ngambay
9030,k_hausaland
9031,d_kano
9032,c_kano
9033,b_kano
9034,b_hadejia
9035,b_kufan_kanawa
9036,c_daura
9037,b_daura
9038,b_zinder
9039,c_rano
9040,b_rano
9041,b_kura
9042,d_katsina
9043,c_katsina
9044,b_katsina
9045,b_marandi
9046,c_zaria
9047,b_zazzau
9048,b_gusau
9049,c_kaduna
9050,b_kaduna
9051,b_turunku
9052,d_kebbi
9053,c_kebbi
9054,b_kebbi
9055,b_gummi
9056,b_sokoto-north
9057,c_sokoto
9058,b_sokoto
9059,b_dutsi
9060,b_anka
9061,b_zuru
9062,c_yauri
9063,b_yauri
9064,b_kontokoro
9065,b_ulaira
9066,d_gobir
9067,c_gobir
9068,b_gobir
9069,b_gobir-east
9070,b_konni
9071,c_tahoua
9072,b_tahoua
9073,b_ader
9074,b_matankari
9075,k_darfur
9076,d_darfur
9077,c_el_fasher
9078,b_el_fasher
9079,b_turra
9080,b_masa_fasher
9081,b_hileila
9082,b_simiat
9083,c_dar_al-said
9084,b_dar_wona
9085,b_kundi
9086,b_hurayz
9087,c_dar-al-rih
9088,b_mao_darfur
9089,b_malha
9090,b_kerker
9091,b_tagabo
9092,b_teiga
9093,c_east_darfur
9094,b_umm_gafala
9095,b_ghubaysh
9096,b_umm_kedada
9097,b_east_darfur
9098,d_west_darfur
9099,c_ayn_farah
9100,b_ain_farah
9101,b_kubayh
9102,b_uri
9103,c_qimr
9104,b_tureiq
9105,b_qimr
9106,b_tama
9107,c_masalit
9108,b_masalit
9109,b_wadi_azwa
9110,b_kabkabiya
9111,d_wadai
9112,c_wadai
9113,b_wara
9114,b_abeche
9115,b_wadai
9116,c_dar_sila
9117,b_goz_beida
9118,b_dar_sila
9119,b_east_sila
9120,c_kadam
9121,b_kadam
9122,b_kadam-west
9123,b_kadam-south
9124,c_fitri
9125,b_yao_fitri
9126,b_kouki
9127,b_gasga
9128,c_fellata
9129,b_fellata
9130,b_ngama
9131,b_lairi
9132,c_ghazzal
9133,b_ghazzal
9134,b_wagna
9135,b_manga
9136,d_kordofan
9137,c_kordofan
9138,b_el-obeid
9139,b_east_kordofan
9140,b_sidrah
9141,c_west_kordofan
9142,b_en-nahud
9143,b_west_kordofan
9144,b_lagowa
9145,c_south_kordofan
9146,b_shatt
9147,b_liguri
9148,b_central_kordofan
9149,e_mali
9150,k_songhay
9151,d_kawkaw
9152,c_gao
9153,b_gao
9154,b_gadei
9155,b_sarnah
9156,b_koima
9157,b_bourem
9158,c_ansongo
9159,b_ansongo
9160,b_kamgala
9161,c_kukiya
9162,b_kukiya
9163,b_tillaberi
9164,b_tando_husubiya
9165,d_timbuktu
9166,c_tirakka
9167,b_tirakka
9168,b_kabara
9169,b_timbuktu
9170,b_killi
9171,c_arawan
9172,b_arawan
9173,b_arawan_road
9174,d_dendi
9175,c_dendi
9176,b_birnin_lafiya
9177,b_pekinga
9178,b_sota
9179,c_dyamare
9180,b_rozi
9181,b_dosso
9182,b_gaya2
9183,c_zarma
9184,b_zarmaganda
9185,b_zarmatarey
9186,b_sargan
9187,k_gurma
9188,d_lower_gurma
9189,c_gurma
9190,b_bilanga
9191,b_sirba
9192,b_tondikwarey
9193,b_gurma-west
9194,b_nungu
9195,b_tenkudugo
9196,c_bura
9197,b_bura
9198,b_gabou_bura
9199,c_say
9200,b_say
9201,b_burunfongo
9202,c_biun
9203,b_biun
9204,b_gobnangou
9205,b_pentenga
9206,d_upper_gurma
9207,c_oudalan
9208,b_kissi
9209,b_dinde
9210,b_oursi
9211,b_saouga
9212,b_dori
9213,c_kurumba
9214,b_aribinda
9215,b_burzanga
9216,b_mergao
9217,c_upper_gurma
9218,b_gurma-rharous
9219,b_zampia
9220,b_hombori
9221,d_yatenga
9222,c_yatenga
9223,b_giti
9224,b_walguyo
9225,b_zondoma
9226,b_gursi
9227,b_rim
9228,b_sanga
9229,c_gondo
9230,b_douentza
9231,b_samyere
9232,c_seno
9233,b_bankass
9234,b_douna
9235,b_seno-south
9236,c_bandiagara
9237,b_bandiagara
9238,b_ounjougou
9239,k_ghana
9240,d_wagadu
9241,c_awkar
9242,b_al-ghaba
9243,b_niara
9244,b_bou_khzama
9245,b_kumbi
9246,b_gumbu
9247,c_walata
9248,b_walata
9249,b_biru_walata
9250,b_awgham
9251,c_masin
9252,b_kedama
9253,b_masin
9254,b_timbedra
9255,d_mema
9256,c_mema
9257,b_kolima
9258,b_akumbu
9259,b_toladie
9260,b_boulel
9261,b_west_mema
9262,c_kouga
9263,b_kouga
9264,b_ras_el-ma
9265,b_tondiaru
9266,c_massina
9267,b_dia
9268,b_mara
9269,b_shoma
9270,d_tagant
9271,c_hodh
9272,b_awdaghost
9273,b_hodh_south
9274,b_hodh_west
9275,c_tichitt
9276,b_tichitt
9277,b_akrijit
9278,c_tagant
9279,b_tagant
9280,b_tagant_west
9281,d_diafunu
9282,c_guidimaka
9283,b_guidimaka
9284,b_diafunu
9285,b_karakoro
9286,c_yelimane
9287,b_yelimane
9288,b_sorma
9289,b_sero
9290,c_kingui
9291,b_nioro
9292,b_kingui
9293,d_kaniaga
9294,c_kaniaga
9295,b_diara
9296,b_kaniaga
9297,b_bakunu
9298,c_kaarta
9299,b_farabugu
9300,b_gemukura
9301,c_kita
9302,b_kita
9303,b_birgo
9304,b_bangasi
9305,c_soso
9306,b_banamba
9307,b_kolokani
9308,b_lanba
9309,k_mali
9310,d_manding
9311,c_niani
9312,b_niani
9313,b_figuira
9314,b_wasulu
9315,b_yanfolila
9316,b_kamaro
9317,c_dakajalan
9318,b_dakajalan
9319,b_mani
9320,b_moribugu
9321,c_kankan
9322,b_kankan
9323,b_jelibakoro
9324,b_fadama
9325,b_amana
9326,c_sibi_mali
9327,b_sibi_mali
9328,b_koulikoro
9329,b_kirina
9330,c_tabon
9331,b_tabon
9332,b_kangaba
9333,b_konfara
9334,c_bure
9335,b_siguiri
9336,b_koroussa
9337,b_balato
9338,b_tinkisso
9339,b_diakha
9340,d_bambuk
9341,c_bambuk
9342,b_yaresna
9343,b_goundafa
9344,b_diouboye
9345,b_ghiyaru
9346,c_gangaran
9347,b_badumbe
9348,b_nyeningo
9349,b_bafulabe
9350,b_kunjan
9351,c_konko
9352,b_konko
9353,b_sangalan
9354,b_upper_gambia
9355,b_woora_saabe
9356,c_bundu
9357,b_bundu
9358,b_tenda
9359,b_niokolo
9360,b_damantan
9361,b_busura
9362,d_futa_jalon
9363,c_futa_jalon
9364,b_labe
9365,b_kokunya
9366,b_timbo
9367,b_upper_bafing
9368,c_timbi
9369,b_timbi_tunni
9370,b_kula
9371,b_kompela
9372,b_ndama
9373,c_kokoli
9374,b_kaade
9375,b_bambaya
9376,b_waasu
9377,b_geme
9378,k_takrur
9379,d_takrur
9380,c_takrur
9381,b_takrur
9382,b_waram
9383,b_awlil
9384,c_podor
9385,b_podor
9386,b_dagana
9387,c_dhraina
9388,b_dhraina
9389,b_anate
9390,d_silla
9391,c_silla
9392,b_silla
9393,b_ogo
9394,b_cubalel
9395,c_jowol
9396,b_jowol
9397,b_wompu
9398,b_ngoppugu
9399,c_galam
9400,b_bakel
9401,b_arondo
9402,b_galam
9403,d_djolof
9404,c_jolof
9405,b_tyeng
9406,b_danki
9407,b_mboynane
9408,c_namandiru
9409,b_namandirou
9410,b_mboune
9411,b_linguere
9412,c_kayor
9413,b_mbul
9414,b_waalo
9415,b_yoff
9416,b_ouarak
9417,c_baol
9418,b_sine
9419,b_laa_baol
9420,b_lambaye
9421,k_jenne
9422,d_jenne
9423,c_jenne
9424,b_jenne-jeno
9425,b_kaniana
9426,b_mopti
9427,b_kiri-bara
9428,c_dodugu
9429,b_segou
9430,b_kri
9431,b_niamina
9432,b_tamani
9433,b_sanado
9434,c_bindugu
9435,b_soum
9436,b_taba
9437,b_san
9438,c_kurmina
9439,b_korienza
9440,b_bangu
9441,b_safare
9442,b_nguma
9443,d_bobo
9444,c_sikasso
9445,b_sikasso
9446,b_kumya
9447,b_baninko
9448,c_bena
9449,b_bena
9450,b_dourola
9451,k_kaabu
9452,d_kaabu
9453,c_kaabu
9454,b_gabou
9455,b_bajar
9456,b_kensala
9457,b_toumana
9458,b_pakane
9459,c_jara
9460,b_niamina_jara
9461,b_kiang
9462,b_pakao
9463,d_wuli
9464,c_wuli
9465,b_wuli
9466,b_kantor
9467,b_naani
9468,c_saalum
9469,b_saalum
9470,b_kahone
9471,b_pakala
9472,c_niomi
9473,b_niumi
9474,b_badibu
9475,d_kasa
9476,c_kasa
9477,b_kasa
9478,b_bijagos
9479,b_pepel
9480,b_jagara
9481,c_jame
9482,b_kombo
9483,b_fogny
9484,b_bainuk
9485,c_geba
9486,b_achum
9487,b_birasu
9488,b_mansoa
9489,b_guinala
9490,e_guinea
9491,k_guinea
9492,d_sapi
9493,c_temne
9494,b_benna
9495,b_tonko
9496,b_kaneya
9497,c_nalu
9498,b_nalu
9499,b_bake
9500,b_konkure
9501,c_tamiso
9502,b_tamiso
9503,b_bilima
9504,b_gomba
9505,c_sanda
9506,b_tombo
9507,b_kamabai-sanda
9508,b_bombali
9509,d_kono
9510,c_kono
9511,b_kono
9512,b_kuniki
9513,b_kuramora
9514,c_sherbro
9515,b_bolm
9516,b_boulom
9517,b_zilm
9518,c_gola
9519,b_kokasu
9520,b_kondo
9521,b_folgue_karu
9522,b_kpelle
9523,d_bassa
9524,c_bassa
9525,b_bassa
9526,b_gebba
9527,c_nuon
9528,b_nuon
9529,b_gbanshay
9530,b_manon
9531,b_guerze
9532,c_man
9533,b_man
9534,b_da
9535,b_tura
9536,k_toro
9537,d_toro
9538,c_toro
9539,b_bisandugu
9540,b_basando
9541,b_kuliya
9542,c_kabarasana
9543,b_odienne
9544,b_samatigila
9545,b_sanafula
9546,c_konyan
9547,b_fwala-konyan
9548,b_barala
9549,b_beyta
9550,b_musadugu
9551,c_mau
9552,b_mau
9553,b_bafinko
9554,b_touba
9555,b_karagawa
9556,c_toma
9557,b_macenta
9558,b_toma_toro
9559,b_buzye
9560,d_loma
9561,c_kuranko
9562,b_kuranka
9563,b_seradu
9564,b_mafindi-kabaya
9565,b_nyada
9566,c_kisi
9567,b_falanko
9568,b_kisi
9569,b_mara_kisi
9570,b_lele
9571,c_solimana
9572,b_firiya
9573,b_musala
9574,b_solimana
9575,b_limba
9576,k_kong
9577,d_worodugu
9578,c_worodugu
9579,b_worodugu
9580,b_bou
9581,b_seguela
9582,b_koro
9583,b_worodugu_east
9584,b_tyeme
9585,c_tyendugu
9586,b_banifing
9587,b_baoule
9588,b_degou
9589,b_tudugu
9590,c_nyene
9591,b_folona
9592,b_bandama_springs
9593,b_upper_nyene
9594,b_lower_nyene
9595,d_kong
9596,c_kong
9597,b_kong-north
9598,b_kong
9599,b_dabakala
9600,b_gyimini
9601,b_senufo
9602,c_leraba
9603,b_leraba
9604,b_upper_nzi
9605,b_korhogo
9606,c_boron
9607,b_boron
9608,b_boron-north
9609,b_kweni-east
9610,b_kweni
9611,c_nzi
9612,b_bouake
9613,b_middle_nzi
9614,b_eastern_nzi
9615,b_bandama
9616,d_lobi
9617,c_lobi
9618,b_boromo
9619,b_lobi
9620,b_pura
9621,b_kirikongo
9622,c_loropeni
9623,b_loropeni
9624,b_iringu
9625,b_komoe
9626,c_dyulaso
9627,b_bobo_dyulasso
9628,b_buguriba
9629,c_wa
9630,b_wa
9631,b_mouhoun
9632,b_bouna
9633,b_kulango
9634,k_adiukru
9635,d_wenyon
9636,c_wenyon
9637,b_wenyon
9638,b_tabu
9639,b_nzo
9640,c_grebo
9641,b_krawi
9642,b_grebo
9643,b_putu
9644,b_lower_grebo
9645,d_kru
9646,c_kru
9647,b_east_kru
9648,b_west_kru
9649,b_sassandra
9650,c_dibri
9651,b_dibri
9652,b_neyo
9653,c_lobo
9654,b_gagnoa
9655,b_upper_lobo
9656,b_lower_lobo
9657,c_boubo
9658,b_boubo
9659,b_bandama-west
9660,b_davo
9661,d_adiukru
9662,c_attie
9663,b_attie
9664,b_east_attie
9665,b_north_attie
9666,b_west_attie
9667,c_dabou
9668,b_dabou
9669,b_tiagba
9670,c_aowin
9671,b_aowin
9672,b_sanwi
9673,b_sehwi
9674,k_akan
9675,d_gyaman
9676,c_bonduku
9677,b_bonduku
9678,b_bohi
9679,b_zanzan
9680,b_nassian
9681,c_ndenye
9682,b_ndenye
9683,b_diabe
9684,b_satama-sokoro
9685,d_brong
9686,c_bono
9687,b_bono_manso
9688,b_kintampo
9689,b_prang
9690,c_begho
9691,b_begho
9692,b_banda
9693,b_sampa
9694,b_wenchi
9695,c_upper_bono
9696,b_atebubu
9697,b_donkoro_nkwanta
9698,b_mampon
9699,c_bonoso
9700,b_ahwene_koko
9701,b_upper_tano
9702,b_tekyiman
9703,b_middle_tano
9704,d_ashanti
9705,c_kumasi
9706,b_kumasi
9707,b_asante_manso
9708,b_bekwai
9709,b_manso_nkwanta
9710,c_adanse
9711,b_adanse_manso
9712,b_adaboye
9713,b_assin
9714,c_kwahu-akyem
9715,b_kwahu-south
9716,b_bukuruwa
9717,b_shai
9718,b_accra
9719,c_fante
9720,b_elmina
9721,b_mankessim
9722,b_shama
9723,c_wassa
9724,b_tarkwa
9725,b_beyin
9726,b_wassa
9727,d_eweland
9728,c_ewe
9729,b_wusuta
9730,b_amezdofe
9731,b_lome
9732,b_keta
9733,c_afram
9734,b_ganeboafo
9735,b_bassa-afram
9736,b_afram
9737,c_nanumba
9738,b_akpafu
9739,b_nanumba
9740,b_kete-karachi
9741,k_gur
9742,d_dagomba
9743,c_dagomba
9744,b_yendi
9745,b_salaga
9746,b_mawli
9747,c_gonja
9748,b_buipe
9749,b_mole_south
9750,b_bole2
9751,c_daboya
9752,b_daboya
9753,b_leo
9754,b_upper_mole
9755,d_wagadugu
9756,c_wagadugu
9757,b_wagadugu
9758,b_guilongu
9759,b_kayao
9760,c_po
9761,b_po
9762,b_gurunsi
9763,b_nakanbe
9764,d_mamprusi
9765,c_mamprusi
9766,b_bawku
9767,b_sansane_mango
9768,b_pusuga
9769,b_jimbale
9770,b_sakogu
9771,c_kuisugu
9772,b_kuisugu
9773,b_dikutateni
9774,b_perma
9775,c_pendjari
9776,b_mekrou
9777,b_alibori
9778,b_kouande
9779,b_yohongou
9780,k_borgu
9781,d_borgu
9782,c_nikki
9783,b_nikki
9784,b_kandi
9785,b_segbana
9786,b_borgu
9787,b_nikki_west
9788,c_bussa
9789,b_busa
9790,b_kaiama
9791,b_moshi
9792,c_ilo
9793,b_ilo
9794,b_madekali
9795,b_kaoje
9796,c_ilesa
9797,b_ilesa
9798,b_okuta
9799,b_kenu
9800,c_djugu
9801,b_djugu
9802,b_parakou
9803,d_savalu
9804,c_savalu
9805,b_savalu
9806,b_kpessi
9807,b_weme
9808,c_sokode
9809,b_sokode
9810,b_kotokol
9811,b_upper_mono
9812,c_todo
9813,b_todo
9814,b_notse
9815,b_atakpame
9816,c_shabe
9817,b_shabe
9818,b_save
9819,b_odo-akaba
9820,k_yorubaland
9821,d_ibadan
9822,c_ibadan
9823,b_ibadan
9824,b_ijaye
9825,b_abeokuta
9826,c_abomey
9827,b_abomey
9828,b_whyidah
9829,c_ifonyin
9830,b_ifonyin
9831,b_badagry
9832,b_ilaro
9833,c_ketu
9834,b_ketu
9835,b_ibarapa
9836,d_oyo
9837,c_oyo
9838,b_oyo-ile
9839,b_otefan
9840,b_ogbomoso
9841,b_oyo
9842,b_igboho
9843,c_igana
9844,b_igana
9845,b_iseyin
9846,b_igbodo-saki
9847,c_ilorin
9848,b_ilorin
9849,b_tada
9850,b_jebba
9851,c_igbomina
9852,b_ajase_ipo
9853,b_idofian
9854,b_giragi
9855,c_yagba
9856,b_ikare
9857,b_ekiti
9858,b_yagba
9859,d_ife
9860,c_ife
9861,b_ile-ife
9862,b_ijesha
9863,b_owo
9864,b_ondo
9865,c_ijebu
9866,b_ijebu
9867,b_ikorodu
9868,c_owu
9869,b_owu
9870,b_oshun
9871,b_siluko
9872,d_benin
9873,c_benin
9874,b_benin-city
9875,b_benin
9876,b_benin_marshes
9877,c_edo
9878,b_edo
9879,b_osse
9880,b_ode_itseriki
9881,k_igbo-benue
9882,d_igboland
9883,c_igbo
9884,b_igbo-ukwu
9885,b_onitsha
9886,b_nsukka
9887,b_south_igbo
9888,c_idoma
9889,b_idoma
9890,b_abakaliki
9891,b_uburu
9892,b_otukpo
9893,c_igala
9894,b_igala
9895,b_ibah
9896,b_east_igala
9897,c_ijaw
9898,b_bonny
9899,b_okrika
9900,b_nembe
9901,c_ibibo
9902,b_calabar
9903,b_chukwu
9904,b_bende
9905,d_nupe
9906,c_nupe
9907,b_raba
9908,b_bida
9909,b_kulfo
9910,b_kutigi
9911,b_gbajigbo
9912,c_guwari
9913,b_guwari
9914,b_taruga
9915,b_minna
9916,c_opanda
9917,b_umaisha
9918,b_lower_guara
9919,b_opanda
9920,b_nok
9921,c_kyadya
9922,b_kyadya
9923,b_lokoja
9924,b_kakanda
9925,d_kwararafa
9926,c_kwararafa
9927,b_kwararafa
9928,b_wukari
9929,b_muri
9930,c_keffi
9931,b_keffi
9932,b_moda
9933,b_wase
9934,c_bauchi
9935,b_bauchi
9936,b_durum
9937,b_jos
9938,b_gbagye
9939,e_india
9940,e_rajastan
9941,k_sindh
9942,d_sauvira
9943,c_debul
9944,b_debul
9945,b_thatta
9946,b_shahbandar
9947,b_nirun
9948,b_kolachi
9949,c_sonda
9950,b_sonda
9951,b_amarkot
9952,b_badin
9953,b_karoonjar
9954,c_mansura
9955,b_mansura
9956,b_mirpur_khas
9957,b_matiari
9958,b_nasarpur
9959,c_ranikot
9960,b_ranikot
9961,b_sharusan
9962,b_khudabad
9963,c_siwistan
9964,b_siwistan
9965,b_mir_rukan
9966,d_bhakkar
9967,c_bhakkar
9968,b_bhakkar
9969,b_shikarpur
9970,b_larkana
9971,b_mohenjo_daro
9972,c_aror
9973,b_aror
9974,b_siraj_ji_takri
9975,c_rajanpur
9976,b_rajanpur
9977,b_rojhan
9978,b_dajal
9979,b_badah
9980,c_vijnot
9981,b_vijnot
9982,b_ghotki
9983,b_bhatiya
9984,c_sibi
9985,b_sibi
9986,b_pul
9987,b_asfanjay
9988,b_mastang
9989,b_shal
9990,k_punjab
9991,d_multan
9992,c_multan
9993,b_multan
9994,b_kabirwala
9995,b_tulamba
9996,b_alipur
9997,c_kafirkot
9998,b_kafirkot
9999,b_dera_ghazi_khan
10000,b_daraban
10001,c_uch
10002,b_uch
10003,b_derawar
10004,b_chachran
10005,c_karur
10006,b_karur
10007,b_askhanda
10008,b_vehari
10009,c_karor
10010,b_karor
10011,b_mankera
10012,b_wan_bhachran
10013,c_kalat
10014,b_loralai
10015,b_kohlu
10016,b_mekhtar
10017,b_zhob
10018,d_lahore
10019,c_lahur
10020,b_lahur
10021,b_kasur
10022,b_sangla
10023,b_chunian
10024,c_dipalpur
10025,b_pancapura
10026,b_dipalpur
10027,b_ajodhan
10028,b_abohar
10029,b_satghara
10030,c_bhera
10031,b_bhera
10032,b_katasraj
10033,b_phalia
10034,c_shorkot
10035,b_bhirr
10036,b_shorkot
10037,b_kamalia
10038,c_sakala
10039,b_sakala
10040,b_jammu
10041,b_bhuttar
10042,b_campa2
10043,c_trigarta
10044,b_jalandhar
10045,b_rahon
10046,b_pathankot
10047,b_kahlur
10048,b_kangra
10049,b_brahmapura
10050,c_gurjaratra
10051,b_gurjaratra
10052,b_jhelum
10053,b_kunjah
10054,d_gandhara
10055,c_udabhanda
10056,b_udabhanda
10057,b_attak
10058,b_oddiyana
10059,b_mankiala
10060,c_purushapura
10061,b_purushapura
10062,b_nowshera
10063,b_shergarh
10064,c_nandana
10065,b_nandana
10066,b_lund_nandana
10067,c_bannu
10068,b_bannu
10069,b_kalabagh
10070,b_hangu
10071,c_urgun
10072,b_urgun
10073,b_shakin
10074,b_khost
10075,k_delhi
10076,d_kuru
10077,c_delhi
10078,b_indraprastha
10079,b_dhilika
10080,b_jahanpanah
10081,b_rohtak
10082,c_hastinapura
10083,b_hastinapura
10084,b_mirath
10085,b_indrasthana
10086,b_hapur
10087,c_sthanisvara
10088,b_saharanpur
10089,b_sthanisvara
10090,b_sirhind
10091,b_samana
10092,b_sadhaura
10093,d_haritanaka
10094,c_tribandapura
10095,b_tribandapura
10096,b_sunam
10097,b_jajjanir
10098,c_hisar
10099,b_asigarh
10100,b_asika
10101,b_narabhata
10102,c_sarasvati
10103,b_sarasvati
10104,b_bhatnir
10105,d_mathura
10106,c_mathura
10107,b_mathura
10108,b_krishnajanmabhoomi
10109,b_govardhan
10110,b_agra
10111,c_kol
10112,b_kol
10113,b_soron
10114,b_etah
10115,c_sripatha
10116,b_sripatha
10117,b_bayana
10118,b_dhavalapuri
10119,d_vodamayutja
10120,c_vodamayutja
10121,b_vodamayutja
10122,b_ahichatra
10123,b_tilokpur
10124,b_bareily
10125,c_sambhal
10126,b_sambhal
10127,b_amroha
10128,b_ujhani
10129,b_bachhraon
10130,c_katehar
10131,b_mandawar
10132,b_bijnor
10133,b_gangadvara
10134,k_gujarat
10135,d_gurjara_mandala
10136,c_sarasvata_mandala
10137,b_anahilapataka
10138,b_vadnagar
10139,b_siddhapura
10140,b_modhera
10141,b_kamboika
10142,c_khetaka
10143,b_khetaka
10144,b_khambhat
10145,b_dholka
10146,b_ashaval
10147,c_mohadavasaka
10148,b_mohadavasaka
10149,b_jhalod
10150,b_idar
10151,d_anartta
10152,c_dvaraka
10153,b_dvaraka
10154,b_lalpur
10155,b_bhanvad
10156,c_dhamalpur
10157,b_dhamalpur
10158,b_morvi
10159,b_lakhota
10160,b_halvad
10161,c_kutch
10162,b_kanthakota
10163,b_bhuj
10164,b_anjar_kutch
10165,d_saurashtra
10166,c_bhumilka
10167,b_vamanasthali
10168,b_bhumilka
10169,b_shrinagar
10170,b_mangrol
10171,b_uperkot
10172,c_somnath
10173,b_somnath
10174,b_delvada
10175,b_saymur
10176,b_moherak
10177,c_vardhamana
10178,b_vardhamana
10179,b_ranpur
10180,b_amarvalli
10181,c_valabhi
10182,b_valabhi
10183,b_shatrunjaya
10184,b_dhandhuka
10185,b_sihor
10186,d_lata
10187,c_vadodara
10188,b_vadodara
10189,b_kayavarohan
10190,b_darbhavati
10191,c_navasarika
10192,b_akruresvara
10193,b_navasarika
10194,b_bharuch
10195,b_tadkeshwar
10196,b_rajpipla
10197,b_nandurbar
10198,c_daman
10199,b_daman
10200,b_sanjan
10201,k_rajputana
10202,d_maru
10203,c_mandavyapura
10204,b_mandavyapura
10205,b_siwana
10206,b_osian
10207,b_sanderaka
10208,c_medantaka
10209,b_medantaka
10210,b_purnatallakapura
10211,c_godwad
10212,b_candravati
10213,b_bhillamala
10214,b_jalor
10215,b_achalgarh
10216,c_naddula
10217,b_naddula
10218,b_ranakpur
10219,b_bhilwara
10220,d_jangladesh
10221,c_nagauda
10222,b_nagauda
10223,b_ladnu
10224,b_makrana
10225,b_kuchaman
10226,c_vikramapura
10227,b_vikramapura
10228,b_kolayat
10229,c_reni
10230,b_reni
10231,b_dadrewa
10232,d_stravani
10233,c_ludrava
10234,b_ludrava
10235,b_jaisalmer
10236,b_phalavardhika
10237,b_juna_barmer
10238,c_satyapura
10239,b_satyapura
10240,b_kiratakupa
10241,b_kasara
10242,d_medapata
10243,c_medapata
10244,b_aghata
10245,b_eklingji
10246,b_nagahrada
10247,b_jagadamba
10248,b_rishabhdeo
10249,c_chitrakut
10250,b_chitrakut
10251,b_rampura
10252,b_baroli
10253,b_bhainsrorgarh
10254,c_kota
10255,b_kota
10256,b_ramgarh
10257,b_bundi
10258,d_ajmer
10259,c_ajayameru
10260,b_shakambhari
10261,b_pushkar
10262,b_ajayameru
10263,b_dhanop
10264,c_ranthambore
10265,b_ranthambore
10266,b_mandrael
10267,b_gangapur
10268,b_sheopur
10269,c_vairata
10270,b_harshnath
10271,b_vairata
10272,b_sanganer
10273,b_amer
10274,c_gwalior
10275,b_gwalior
10276,b_dabra
10277,b_narwar
10278,b_sabalgarh
10279,c_sakarai
10280,b_sakarai
10281,b_khaluvana
10282,k_malwa
10283,d_dadhipadra
10284,c_ujjayini
10285,b_ujjayini
10286,b_agar
10287,b_mehidpur
10288,b_maksi
10289,b_dewas
10290,c_dadhipadra
10291,b_dadhipadra
10292,b_champaner
10293,c_dhara
10294,b_dhara
10295,b_dharampuri
10296,b_depalpur
10297,b_betma
10298,c_dasapura
10299,b_dasapura
10300,b_dharmrajeshwar
10301,b_vatapadraka
10302,d_akara_dasarna
10303,c_vidisa
10304,b_vidisa
10305,b_raisin
10306,b_sironj
10307,b_sanchi
10308,b_bhojpur
10309,c_sarangpur
10310,b_sarangpur
10311,b_ashta
10312,b_gagraun
10313,b_jhalawar
10314,c_chanderi
10315,b_chanderi
10316,b_jhansi
10317,b_luacchagiri
10318,b_garh_kundar
10319,b_jarai_ka_math
10320,c_candhoba
10321,b_candhoba
10322,b_guna
10323,b_kadwaya
10324,d_anupa
10325,c_mandapika
10326,b_mandapika
10327,b_bawangaja
10328,b_borgarh
10329,c_asirgarh
10330,b_asirgarh
10331,b_khandwa
10332,b_khargone
10333,c_burhanpur
10334,b_burhanpur
10335,b_erandol
10336,b_changdev
10337,c_thalner
10338,b_thalner
10339,b_sindkheda
10340,b_bhamer
10341,b_amalner
10342,k_kosala
10343,d_kanyakubja
10344,c_kanyakubja
10345,b_kanyakubja
10346,b_jajmau
10347,b_etawah
10348,c_lakhnau
10349,b_lakhnau
10350,b_jasnaul
10351,b_hardoi
10352,c_kalpi
10353,b_kalpi
10354,b_jalaun
10355,c_manikpur
10356,b_manikpur
10357,b_lalganj
10358,c_asni
10359,b_asni
10360,b_kora
10361,b_musanagar
10362,c_prayaga
10363,b_prayaga
10364,b_kara
10365,d_saryupara
10366,c_ayodhya
10367,b_ayodhya
10368,b_faizabad
10369,b_gonda
10370,c_naimisa
10371,b_naimisa
10372,b_bahraich
10373,b_lakhimpur
10374,c_sravasti
10375,b_sravasti
10376,b_amorha
10377,b_gorakhpur
10378,d_jejakabhukti
10379,c_mahoba
10380,b_mahoba
10381,b_ajaigarh
10382,b_chitrakuta
10383,b_rath
10384,c_kalanjara
10385,b_kalinjar
10386,b_khajuraho
10387,b_bhatta
10388,b_umri
10389,c_damoh
10390,b_damoh
10391,b_dhamoni
10392,b_nohta
10393,c_gurgi
10394,b_gurgi
10395,b_chandrehi
10396,k_himalaya
10397,d_kurmanchal
10398,c_kumaon
10399,b_kartikeyapura
10400,b_almora
10401,b_askot
10402,c_garwhal
10403,b_devalgarh
10404,b_srinagar
10405,b_dehradun
10406,b_uttarkashi
10407,c_kali_kumaon
10408,b_champawat
10409,b_bhimtal
10410,c_doti
10411,b_doti
10412,b_godawari
10413,b_baitadi
10414,d_khasa
10415,c_jumla
10416,b_sinja
10417,b_jumla
10418,b_dullu
10419,c_bajura
10420,b_bajura
10421,b_simikot
10422,c_jagatipur
10423,b_jagatipur
10424,b_rukum
10425,b_gautamkot
10426,c_dang
10427,b_dang
10428,b_gulariya
10429,c_lumbini
10430,b_lumbini
10431,b_gulmi
10432,c_kaski
10433,b_kaski
10434,b_tanahun
10435,b_gorkha
10436,d_nepal
10437,c_kathmandu
10438,b_kathmandu
