,Divisons
9017,c_diamare
9018,b_bogo
9019,b_mindif
9020,b_kalfou
9021,b_bindir
9022,b_gizey
9023,c_garoua
9024,b_garoua
9025,b_bibemi
9026,b_babur
9027,c_kera
9028,b_kera
9029,b_marba
9030,b_ngambay
9031,k_hausaland
9032,d_kano
9033,c_kano
9034,b_kano
9035,b_hadejia
9036,b_kufan_kanawa
9037,c_daura
9038,b_daura
9039,b_zinder
9040,c_rano
9041,b_rano
9042,b_kura
9043,d_katsina
9044,c_katsina
9045,b_katsina
9046,b_marandi
9047,c_zaria
9048,b_zazzau
9049,b_gusau
9050,c_kaduna
9051,b_kaduna
9052,b_turunku
9053,d_kebbi
9054,c_kebbi
9055,b_kebbi
9056,b_gummi
9057,b_sokoto-north
9058,c_sokoto
9059,b_sokoto
9060,b_dutsi
9061,b_anka
9062,b_zuru
9063,c_yauri
9064,b_yauri
9065,b_kontokoro
9066,b_ulaira
9067,d_gobir
9068,c_gobir
9069,b_gobir
9070,b_gobir-east
9071,b_konni
9072,c_tahoua
9073,b_tahoua
9074,b_ader
9075,b_matankari
9076,k_darfur
9077,d_darfur
9078,c_el_fasher
9079,b_el_fasher
9080,b_turra
9081,b_masa_fasher
9082,b_hileila
9083,b_simiat
9084,c_dar_al-said
9085,b_dar_wona
9086,b_kundi
9087,b_hurayz
9088,c_dar-al-rih
9089,b_mao_darfur
9090,b_malha
9091,b_kerker
9092,b_tagabo
9093,b_teiga
9094,c_east_darfur
9095,b_umm_gafala
9096,b_ghubaysh
9097,b_umm_kedada
9098,b_east_darfur
9099,d_west_darfur
9100,c_ayn_farah
9101,b_ain_farah
9102,b_kubayh
9103,b_uri
9104,c_qimr
9105,b_tureiq
9106,b_qimr
9107,b_tama
9108,c_masalit
9109,b_masalit
9110,b_wadi_azwa
9111,b_kabkabiya
9112,d_wadai
9113,c_wadai
9114,b_wara
9115,b_abeche
9116,b_wadai
9117,c_dar_sila
9118,b_goz_beida
9119,b_dar_sila
9120,b_east_sila
9121,c_kadam
9122,b_kadam
9123,b_kadam-west
9124,b_kadam-south
9125,c_fitri
9126,b_yao_fitri
9127,b_kouki
9128,b_gasga
9129,c_fellata
9130,b_fellata
9131,b_ngama
9132,b_lairi
9133,c_ghazzal
9134,b_ghazzal
9135,b_wagna
9136,b_manga
9137,d_kordofan
9138,c_kordofan
9139,b_el-obeid
9140,b_east_kordofan
9141,b_sidrah
9142,c_west_kordofan
9143,b_en-nahud
9144,b_west_kordofan
9145,b_lagowa
9146,c_south_kordofan
9147,b_shatt
9148,b_liguri
9149,b_central_kordofan
9150,e_mali
9151,k_songhay
9152,d_kawkaw
9153,c_gao
9154,b_gao
9155,b_gadei
9156,b_sarnah
9157,b_koima
9158,b_bourem
9159,c_ansongo
9160,b_ansongo
9161,b_kamgala
9162,c_kukiya
9163,b_kukiya
9164,b_tillaberi
9165,b_tando_husubiya
9166,d_timbuktu
9167,c_tirakka
9168,b_tirakka
9169,b_kabara
9170,b_timbuktu
9171,b_killi
9172,c_arawan
9173,b_arawan
9174,b_arawan_road
9175,d_dendi
9176,c_dendi
9177,b_birnin_lafiya
9178,b_pekinga
9179,b_sota
9180,c_dyamare
9181,b_rozi
9182,b_dosso
9183,b_gaya2
9184,c_zarma
9185,b_zarmaganda
9186,b_zarmatarey
9187,b_sargan
9188,k_gurma
9189,d_lower_gurma
9190,c_gurma
9191,b_bilanga
9192,b_sirba
9193,b_tondikwarey
9194,b_gurma-west
9195,b_nungu
9196,b_tenkudugo
9197,c_bura
9198,b_bura
9199,b_gabou_bura
9200,c_say
9201,b_say
9202,b_burunfongo
9203,c_biun
9204,b_biun
9205,b_gobnangou
9206,b_pentenga
9207,d_upper_gurma
9208,c_oudalan
9209,b_kissi
9210,b_dinde
9211,b_oursi
9212,b_saouga
9213,b_dori
9214,c_kurumba
9215,b_aribinda
9216,b_burzanga
9217,b_mergao
9218,c_upper_gurma
9219,b_gurma-rharous
9220,b_zampia
9221,b_hombori
9222,d_yatenga
9223,c_yatenga
9224,b_giti
9225,b_walguyo
9226,b_zondoma
9227,b_gursi
9228,b_rim
9229,b_sanga
9230,c_gondo
9231,b_douentza
9232,b_samyere
9233,c_seno
9234,b_bankass
9235,b_douna
9236,b_seno-south
9237,c_bandiagara
9238,b_bandiagara
9239,b_ounjougou
9240,k_ghana
9241,d_wagadu
9242,c_awkar
9243,b_al-ghaba
9244,b_niara
9245,b_bou_khzama
9246,b_kumbi
9247,b_gumbu
9248,c_walata
9249,b_walata
9250,b_biru_walata
9251,b_awgham
9252,c_masin
9253,b_kedama
9254,b_masin
9255,b_timbedra
9256,d_mema
9257,c_mema
9258,b_kolima
9259,b_akumbu
9260,b_toladie
9261,b_boulel
9262,b_west_mema
9263,c_kouga
9264,b_kouga
9265,b_ras_el-ma
9266,b_tondiaru
9267,c_massina
9268,b_dia
9269,b_mara
9270,b_shoma
9271,d_tagant
9272,c_hodh
9273,b_awdaghost
9274,b_hodh_south
9275,b_hodh_west
9276,c_tichitt
9277,b_tichitt
9278,b_akrijit
9279,c_tagant
9280,b_tagant
9281,b_tagant_west
9282,d_diafunu
9283,c_guidimaka
9284,b_guidimaka
9285,b_diafunu
9286,b_karakoro
9287,c_yelimane
9288,b_yelimane
9289,b_sorma
9290,b_sero
9291,c_kingui
9292,b_nioro
9293,b_kingui
9294,d_kaniaga
9295,c_kaniaga
9296,b_diara
9297,b_kaniaga
9298,b_bakunu
9299,c_kaarta
9300,b_farabugu
9301,b_gemukura
9302,c_kita
9303,b_kita
9304,b_birgo
9305,b_bangasi
9306,c_soso
9307,b_banamba
9308,b_kolokani
9309,b_lanba
9310,k_mali
9311,d_manding
9312,c_niani
9313,b_niani
9314,b_figuira
9315,b_wasulu
9316,b_yanfolila
9317,b_kamaro
9318,c_dakajalan
9319,b_dakajalan
9320,b_mani
9321,b_moribugu
9322,c_kankan
9323,b_kankan
9324,b_jelibakoro
9325,b_fadama
9326,b_amana
9327,c_sibi_mali
9328,b_sibi_mali
9329,b_koulikoro
9330,b_kirina
9331,c_tabon
9332,b_tabon
9333,b_kangaba
9334,b_konfara
9335,c_bure
9336,b_siguiri
9337,b_koroussa
9338,b_balato
9339,b_tinkisso
9340,b_diakha
9341,d_bambuk
9342,c_bambuk
9343,b_yaresna
9344,b_goundafa
9345,b_diouboye
9346,b_ghiyaru
9347,c_gangaran
9348,b_badumbe
9349,b_nyeningo
9350,b_bafulabe
9351,b_kunjan
9352,c_konko
9353,b_konko
9354,b_sangalan
9355,b_upper_gambia
9356,b_woora_saabe
9357,c_bundu
9358,b_bundu
9359,b_tenda
9360,b_niokolo
9361,b_damantan
9362,b_busura
9363,d_futa_jalon
9364,c_futa_jalon
9365,b_labe
9366,b_kokunya
9367,b_timbo
9368,b_upper_bafing
9369,c_timbi
9370,b_timbi_tunni
9371,b_kula
9372,b_kompela
9373,b_ndama
9374,c_kokoli
9375,b_kaade
9376,b_bambaya
9377,b_waasu
9378,b_geme
9379,d_loma
9380,c_kuranko
9381,b_kuranka
9382,b_seradu
9383,b_mafindi-kabaya
9384,b_nyada
9385,c_kisi
9386,b_falanko
9387,b_kisi
9388,b_mara_kisi
9389,b_lele
9390,c_solimana
9391,b_firiya
9392,b_musala
9393,b_solimana
9394,b_limba
9395,k_takrur
9396,d_takrur
9397,c_takrur
9398,b_takrur
9399,b_waram
9400,b_awlil
9401,c_podor
9402,b_podor
9403,b_dagana
9404,c_dhraina
9405,b_dhraina
9406,b_anate
9407,d_silla
9408,c_silla
9409,b_silla
9410,b_ogo
9411,b_cubalel
9412,c_jowol
9413,b_jowol
9414,b_wompu
9415,b_ngoppugu
9416,c_galam
9417,b_bakel
9418,b_arondo
9419,b_galam
9420,d_djolof
9421,c_jolof
9422,b_tyeng
9423,b_danki
9424,b_mboynane
9425,c_namandiru
9426,b_namandirou
9427,b_mboune
9428,b_linguere
9429,c_kayor
9430,b_mbul
9431,b_waalo
9432,b_yoff
9433,b_ouarak
9434,c_baol
9435,b_sine
9436,b_laa_baol
9437,b_lambaye
9438,k_jenne
9439,d_jenne
9440,c_jenne
9441,b_jenne-jeno
9442,b_kaniana
9443,b_mopti
9444,b_kiri-bara
9445,c_dodugu
9446,b_segou
9447,b_kri
9448,b_niamina
9449,b_tamani
9450,b_sanado
9451,c_bindugu
9452,b_soum
9453,b_taba
9454,b_san
9455,c_kurmina
9456,b_korienza
9457,b_bangu
9458,b_safare
9459,b_nguma
9460,d_bobo
9461,c_sikasso
9462,b_sikasso
9463,b_kumya
9464,b_baninko
9465,c_bena
9466,b_bena
9467,b_dourola
9468,k_kaabu
9469,d_kaabu
9470,c_kaabu
9471,b_gabou
9472,b_bajar
9473,b_kensala
9474,b_toumana
9475,b_pakane
9476,c_jara
9477,b_niamina_jara
9478,b_kiang
9479,b_pakao
9480,d_wuli
9481,c_wuli
9482,b_wuli
9483,b_kantor
9484,b_naani
9485,c_saalum
9486,b_saalum
9487,b_kahone
9488,b_pakala
9489,c_niomi
9490,b_niumi
9491,b_badibu
9492,d_kasa
9493,c_kasa
9494,b_kasa
9495,b_bijagos
9496,b_pepel
9497,b_jagara
9498,c_jame
9499,b_kombo
9500,b_fogny
9501,b_bainuk
9502,c_geba
9503,b_achum
9504,b_birasu
9505,b_mansoa
9506,b_guinala
9507,e_guinea
9508,k_guinea
9509,d_sapi
9510,c_temne
9511,b_benna
9512,b_tonko
9513,b_kaneya
9514,c_nalu
9515,b_nalu
9516,b_bake
9517,b_konkure
9518,c_tamiso
9519,b_tamiso
9520,b_bilima
9521,b_gomba
9522,c_sanda
9523,b_tombo
9524,b_kamabai-sanda
9525,b_bombali
9526,d_kono
9527,c_kono
9528,b_kono
9529,b_kuniki
9530,b_kuramora
9531,c_sherbro
9532,b_bolm
9533,b_boulom
9534,b_zilm
9535,c_gola
9536,b_kokasu
9537,b_kondo
9538,b_folgue_karu
9539,b_kpelle
9540,d_bassa
9541,c_bassa
9542,b_bassa
9543,b_gebba
9544,c_nuon
9545,b_nuon
9546,b_gbanshay
9547,b_manon
9548,b_guerze
9549,c_man
9550,b_man
9551,b_da
9552,b_tura
9553,d_toro
9554,c_toro
9555,b_bisandugu
9556,b_basando
9557,b_kuliya
9558,c_kabarasana
9559,b_odienne
9560,b_samatigila
9561,b_sanafula
9562,c_konyan
9563,b_fwala-konyan
9564,b_barala
9565,b_beyta
9566,b_musadugu
9567,c_mau
9568,b_mau
9569,b_bafinko
9570,b_touba
9571,b_karagawa
9572,c_toma
9573,b_macenta
9574,b_toma_toro
9575,b_buzye
9576,d_wenyon
9577,c_wenyon
9578,b_wenyon
9579,b_tabu
9580,b_nzo
9581,c_grebo
9582,b_krawi
9583,b_grebo
9584,b_putu
9585,b_lower_grebo
9586,d_kru
9587,c_kru
9588,b_east_kru
9589,b_west_kru
9590,b_sassandra
9591,c_dibri
9592,b_dibri
9593,b_neyo
9594,c_lobo
9595,b_gagnoa
9596,b_upper_lobo
9597,b_lower_lobo
9598,c_boubo
9599,b_boubo
9600,b_bandama-west
9601,b_davo
9602,k_kong
9603,d_worodugu
9604,c_worodugu
9605,b_worodugu
9606,b_bou
9607,b_seguela
9608,b_koro
9609,b_worodugu_east
9610,b_tyeme
9611,c_tyendugu
9612,b_banifing
9613,b_baoule
9614,b_degou
9615,b_tudugu
9616,c_nyene
9617,b_folona
9618,b_bandama_springs
9619,b_upper_nyene
9620,b_lower_nyene
9621,d_kong
9622,c_kong
9623,b_kong-north
9624,b_kong
9625,b_dabakala
9626,b_gyimini
9627,b_senufo
9628,c_leraba
9629,b_leraba
9630,b_upper_nzi
9631,b_korhogo
9632,c_boron
9633,b_boron
9634,b_boron-north
9635,b_kweni-east
9636,b_kweni
9637,c_nzi
9638,b_bouake
9639,b_middle_nzi
9640,b_eastern_nzi
9641,b_bandama
9642,d_lobi
9643,c_lobi
9644,b_boromo
9645,b_lobi
9646,b_pura
9647,b_kirikongo
9648,c_loropeni
9649,b_loropeni
9650,b_iringu
9651,b_komoe
9652,c_dyulaso
9653,b_bobo_dyulasso
9654,b_buguriba
9655,c_wa
9656,b_wa
9657,b_mouhoun
9658,b_bouna
9659,b_kulango
9660,k_akan
9661,d_ashanti
9662,c_kumasi
9663,b_kumasi
9664,b_asante_manso
9665,b_bekwai
9666,b_manso_nkwanta
9667,c_adanse
9668,b_adanse_manso
9669,b_adaboye
9670,b_assin
9671,c_kwahu-akyem
9672,b_kwahu-south
9673,b_bukuruwa
9674,b_shai
9675,b_accra
9676,c_fante
9677,b_elmina
9678,b_mankessim
9679,b_shama
9680,c_wassa
9681,b_tarkwa
9682,b_beyin
9683,b_wassa
9684,d_adiukru
9685,c_attie
9686,b_attie
9687,b_east_attie
9688,b_north_attie
9689,b_west_attie
9690,c_dabou
9691,b_dabou
9692,b_tiagba
9693,c_aowin
9694,b_aowin
9695,b_sanwi
9696,b_sehwi
9697,d_gyaman
9698,c_bonduku
9699,b_bonduku
9700,b_bohi
9701,b_zanzan
9702,b_nassian
9703,c_ndenye
9704,b_ndenye
9705,b_diabe
9706,b_satama-sokoro
9707,d_brong
9708,c_bono
9709,b_bono_manso
9710,b_kintampo
9711,b_prang
9712,c_begho
9713,b_begho
9714,b_banda
9715,b_sampa
9716,b_wenchi
9717,c_upper_bono
9718,b_atebubu
9719,b_donkoro_nkwanta
9720,b_mampon
9721,c_bonoso
9722,b_ahwene_koko
9723,b_upper_tano
9724,b_tekyiman
9725,b_middle_tano
9726,d_eweland
9727,c_ewe
9728,b_wusuta
9729,b_amezdofe
9730,b_lome
9731,b_keta
9732,c_afram
9733,b_ganeboafo
9734,b_bassa-afram
9735,b_afram
9736,c_nanumba
9737,b_akpafu
9738,b_nanumba
9739,b_kete-karachi
9740,k_gur
9741,d_dagomba
9742,c_dagomba
9743,b_yendi
9744,b_salaga
9745,b_mawli
9746,c_gonja
9747,b_buipe
9748,b_mole_south
9749,b_bole2
9750,c_daboya
9751,b_daboya
9752,b_leo
9753,b_upper_mole
9754,d_wagadugu
9755,c_wagadugu
9756,b_wagadugu
9757,b_guilongu
9758,b_kayao
9759,c_po
9760,b_po
9761,b_gurunsi
9762,b_nakanbe
9763,d_mamprusi
9764,c_mamprusi
9765,b_bawku
9766,b_sansane_mango
9767,b_pusuga
9768,b_jimbale
9769,b_sakogu
9770,c_kuisugu
9771,b_kuisugu
9772,b_dikutateni
9773,b_perma
9774,c_pendjari
9775,b_mekrou
9776,b_alibori
9777,b_kouande
9778,b_yohongou
9779,k_borgu
9780,d_borgu
9781,c_nikki
9782,b_nikki
9783,b_kandi
9784,b_segbana
9785,b_borgu
9786,b_nikki_west
9787,c_bussa
9788,b_busa
9789,b_kaiama
9790,b_moshi
9791,c_ilo
9792,b_ilo
9793,b_madekali
9794,b_kaoje
9795,c_ilesa
9796,b_ilesa
9797,b_okuta
9798,b_kenu
9799,c_djugu
9800,b_djugu
9801,b_parakou
9802,d_savalu
9803,c_savalu
9804,b_savalu
9805,b_kpessi
9806,b_weme
9807,c_sokode
9808,b_sokode
9809,b_kotokol
9810,b_upper_mono
9811,c_todo
9812,b_todo
9813,b_notse
9814,b_atakpame
9815,c_shabe
9816,b_shabe
9817,b_save
9818,b_odo-akaba
9819,k_yorubaland
9820,d_ibadan
9821,c_ibadan
9822,b_ibadan
9823,b_ijaye
9824,b_abeokuta
9825,c_abomey
9826,b_abomey
9827,b_whyidah
9828,c_ifonyin
9829,b_ifonyin
9830,b_badagry
9831,b_ilaro
9832,c_ketu
9833,b_ketu
9834,b_ibarapa
9835,d_oyo
9836,c_oyo
9837,b_oyo-ile
9838,b_otefan
9839,b_ogbomoso
9840,b_oyo
9841,b_igboho
9842,c_igana
9843,b_igana
9844,b_iseyin
9845,b_igbodo-saki
9846,c_ilorin
9847,b_ilorin
9848,b_tada
9849,b_jebba
9850,c_igbomina
9851,b_ajase_ipo
9852,b_idofian
9853,b_giragi
9854,c_yagba
9855,b_ikare
9856,b_ekiti
9857,b_yagba
9858,d_ife
9859,c_ife
9860,b_ile-ife
9861,b_ijesha
9862,b_owo
9863,b_ondo
9864,c_ijebu
9865,b_ijebu
9866,b_ikorodu
9867,c_owu
9868,b_owu
9869,b_oshun
9870,b_siluko
9871,d_benin
9872,c_benin
9873,b_benin-city
9874,b_benin
9875,b_benin_marshes
9876,c_edo
9877,b_edo
9878,b_osse
9879,b_ode_itseriki
9880,k_igbo-benue
9881,d_igboland
9882,c_igbo
9883,b_igbo-ukwu
9884,b_onitsha
9885,b_nsukka
9886,b_south_igbo
9887,c_idoma
9888,b_idoma
9889,b_abakaliki
9890,b_uburu
9891,b_otukpo
9892,c_igala
9893,b_igala
9894,b_ibah
9895,b_east_igala
9896,c_ijaw
9897,b_bonny
9898,b_okrika
9899,b_nembe
9900,c_ibibo
9901,b_calabar
9902,b_chukwu
9903,b_bende
9904,d_nupe
9905,c_nupe
9906,b_raba
9907,b_bida
9908,b_kulfo
9909,b_kutigi
9910,b_gbajigbo
9911,c_guwari
9912,b_guwari
9913,b_taruga
9914,b_minna
9915,c_opanda
9916,b_umaisha
9917,b_lower_guara
9918,b_opanda
9919,b_nok
9920,c_kyadya
9921,b_kyadya
9922,b_lokoja
9923,b_kakanda
9924,d_kwararafa
9925,c_kwararafa
9926,b_kwararafa
9927,b_wukari
9928,b_muri
9929,c_keffi
9930,b_keffi
9931,b_moda
9932,b_wase
9933,c_bauchi
9934,b_bauchi
9935,b_durum
9936,b_jos
9937,b_gbagye
9938,e_india
9939,e_rajastan
9940,k_sindh
9941,d_sauvira
9942,c_debul
9943,b_debul
9944,b_thatta
9945,b_shahbandar
9946,b_nirun
9947,b_kolachi
9948,c_sonda
9949,b_sonda
9950,b_amarkot
9951,b_badin
9952,b_karoonjar
9953,c_mansura
9954,b_mansura
9955,b_mirpur_khas
9956,b_matiari
9957,b_nasarpur
9958,c_ranikot
9959,b_ranikot
9960,b_sharusan
9961,b_khudabad
9962,c_siwistan
9963,b_siwistan
9964,b_mir_rukan
9965,d_bhakkar
9966,c_bhakkar
9967,b_bhakkar
9968,b_shikarpur
9969,b_larkana
9970,b_mohenjo_daro
9971,c_aror
9972,b_aror
9973,b_siraj_ji_takri
9974,c_rajanpur
9975,b_rajanpur
9976,b_rojhan
9977,b_dajal
9978,b_badah
9979,c_vijnot
9980,b_vijnot
9981,b_ghotki
9982,b_bhatiya
9983,c_sibi
9984,b_sibi
9985,b_pul
9986,b_asfanjay
9987,b_mastang
9988,b_shal
9989,k_punjab
9990,d_multan
9991,c_multan
9992,b_multan
9993,b_kabirwala
9994,b_tulamba
9995,b_alipur
9996,c_kafirkot
9997,b_kafirkot
9998,b_dera_ghazi_khan
9999,b_daraban
10000,c_uch
10001,b_uch
10002,b_derawar
10003,b_chachran
10004,c_karur
10005,b_karur
10006,b_askhanda
10007,b_vehari
10008,c_karor
10009,b_karor
10010,b_mankera
10011,b_wan_bhachran
10012,c_kalat
10013,b_loralai
10014,b_kohlu
10015,b_mekhtar
10016,b_zhob
10017,d_lahore
10018,c_lahur
10019,b_lahur
10020,b_kasur
10021,b_sangla
10022,b_chunian
10023,c_dipalpur
10024,b_pancapura
10025,b_dipalpur
10026,b_ajodhan
10027,b_abohar
10028,b_satghara
10029,c_bhera
10030,b_bhera
10031,b_katasraj
10032,b_phalia
10033,c_shorkot
10034,b_bhirr
10035,b_shorkot
10036,b_kamalia
10037,c_sakala
10038,b_sakala
10039,b_jammu
10040,b_bhuttar
10041,b_campa2
10042,c_trigarta
10043,b_jalandhar
10044,b_rahon
10045,b_pathankot
10046,b_kahlur
10047,b_kangra
10048,b_brahmapura
10049,c_gurjaratra
10050,b_gurjaratra
10051,b_jhelum
10052,b_kunjah
10053,d_gandhara
10054,c_udabhanda
10055,b_udabhanda
10056,b_attak
10057,b_oddiyana
10058,b_mankiala
10059,c_purushapura
10060,b_purushapura
10061,b_nowshera
10062,b_shergarh
10063,c_nandana
10064,b_nandana
10065,b_lund_nandana
10066,c_bannu
10067,b_bannu
10068,b_kalabagh
10069,b_hangu
10070,c_urgun
10071,b_urgun
10072,b_shakin
10073,b_khost
10074,k_delhi
10075,d_kuru
10076,c_delhi
10077,b_indraprastha
10078,b_dhilika
10079,b_jahanpanah
10080,b_rohtak
10081,c_hastinapura
10082,b_hastinapura
10083,b_mirath
10084,b_indrasthana
10085,b_hapur
10086,c_sthanisvara
10087,b_saharanpur
10088,b_sthanisvara
10089,b_sirhind
10090,b_samana
10091,b_sadhaura
10092,d_haritanaka
10093,c_tribandapura
10094,b_tribandapura
10095,b_sunam
10096,b_jajjanir
10097,c_hisar
10098,b_asigarh
10099,b_asika
10100,b_narabhata
10101,c_sarasvati
10102,b_sarasvati
10103,b_bhatnir
10104,d_mathura
10105,c_mathura
10106,b_mathura
10107,b_krishnajanmabhoomi
10108,b_govardhan
10109,b_agra
10110,c_kol
10111,b_kol
10112,b_soron
10113,b_etah
10114,c_sripatha
10115,b_sripatha
10116,b_bayana
10117,b_dhavalapuri
10118,d_vodamayutja
10119,c_vodamayutja
10120,b_vodamayutja
10121,b_ahichatra
10122,b_tilokpur
10123,b_bareily
10124,c_sambhal
10125,b_sambhal
10126,b_amroha
10127,b_ujhani
10128,b_bachhraon
10129,c_katehar
10130,b_mandawar
10131,b_bijnor
10132,b_gangadvara
10133,k_gujarat
10134,d_gurjara_mandala
10135,c_sarasvata_mandala
10136,b_anahilapataka
10137,b_vadnagar
10138,b_siddhapura
10139,b_modhera
10140,b_kamboika
10141,c_khetaka
10142,b_khetaka
10143,b_khambhat
10144,b_dholka
10145,b_ashaval
10146,c_mohadavasaka
10147,b_mohadavasaka
10148,b_jhalod
10149,b_idar
10150,d_anartta
10151,c_dvaraka
10152,b_dvaraka
10153,b_lalpur
10154,b_bhanvad
10155,c_dhamalpur
10156,b_dhamalpur
10157,b_morvi
10158,b_lakhota
10159,b_halvad
10160,c_kutch
10161,b_kanthakota
10162,b_bhuj
10163,b_anjar_kutch
10164,d_saurashtra
10165,c_bhumilka
10166,b_vamanasthali
10167,b_bhumilka
10168,b_shrinagar
10169,b_mangrol
10170,b_uperkot
10171,c_somnath
10172,b_somnath
10173,b_delvada
10174,b_saymur
10175,b_moherak
10176,c_vardhamana
10177,b_vardhamana
10178,b_ranpur
10179,b_amarvalli
10180,c_valabhi
10181,b_valabhi
10182,b_shatrunjaya
10183,b_dhandhuka
10184,b_sihor
10185,d_lata
10186,c_vadodara
10187,b_vadodara
10188,b_kayavarohan
10189,b_darbhavati
10190,c_navasarika
10191,b_akruresvara
10192,b_navasarika
10193,b_bharuch
10194,b_tadkeshwar
10195,b_rajpipla
10196,b_nandurbar
10197,c_daman
10198,b_daman
10199,b_sanjan
10200,k_rajputana
10201,d_maru
10202,c_mandavyapura
10203,b_mandavyapura
10204,b_siwana
10205,b_osian
10206,b_sanderaka
10207,c_medantaka
10208,b_medantaka
10209,b_purnatallakapura
10210,c_godwad
10211,b_candravati
10212,b_bhillamala
10213,b_jalor
10214,b_achalgarh
10215,c_naddula
10216,b_naddula
10217,b_ranakpur
10218,b_bhilwara
10219,d_jangladesh
10220,c_nagauda
10221,b_nagauda
10222,b_ladnu
10223,b_makrana
10224,b_kuchaman
10225,c_vikramapura
10226,b_vikramapura
10227,b_kolayat
10228,c_reni
10229,b_reni
10230,b_dadrewa
10231,d_stravani
10232,c_ludrava
10233,b_ludrava
10234,b_jaisalmer
10235,b_phalavardhika
10236,b_juna_barmer
10237,c_satyapura
10238,b_satyapura
10239,b_kiratakupa
10240,b_kasara
10241,d_medapata
10242,c_medapata
10243,b_aghata
10244,b_eklingji
10245,b_nagahrada
10246,b_jagadamba
10247,b_rishabhdeo
10248,c_chitrakut
10249,b_chitrakut
10250,b_rampura
10251,b_baroli
10252,b_bhainsrorgarh
10253,c_kota
10254,b_kota
10255,b_ramgarh
10256,b_bundi
10257,d_ajmer
10258,c_ajayameru
10259,b_shakambhari
10260,b_pushkar
10261,b_ajayameru
10262,b_dhanop
10263,c_ranthambore
10264,b_ranthambore
10265,b_mandrael
10266,b_gangapur
10267,b_sheopur
10268,c_vairata
10269,b_harshnath
10270,b_vairata
10271,b_sanganer
10272,b_amer
10273,c_gwalior
10274,b_gwalior
10275,b_dabra
10276,b_narwar
10277,b_sabalgarh
10278,c_sakarai
10279,b_sakarai
10280,b_khaluvana
10281,k_malwa
10282,d_dadhipadra
10283,c_ujjayini
10284,b_ujjayini
10285,b_agar
10286,b_mehidpur
10287,b_maksi
10288,b_dewas
10289,c_dadhipadra
10290,b_dadhipadra
10291,b_champaner
10292,c_dhara
10293,b_dhara
10294,b_dharampuri
10295,b_depalpur
10296,b_betma
10297,c_dasapura
10298,b_dasapura
10299,b_dharmrajeshwar
10300,b_vatapadraka
10301,d_akara_dasarna
10302,c_vidisa
10303,b_vidisa
10304,b_raisin
10305,b_sironj
10306,b_sanchi
10307,b_bhojpur
10308,c_sarangpur
10309,b_sarangpur
10310,b_ashta
10311,b_gagraun
10312,b_jhalawar
10313,c_chanderi
10314,b_chanderi
10315,b_jhansi
10316,b_luacchagiri
10317,b_garh_kundar
10318,b_jarai_ka_math
10319,c_candhoba
10320,b_candhoba
10321,b_guna
10322,b_kadwaya
10323,d_anupa
10324,c_mandapika
10325,b_mandapika
10326,b_bawangaja
10327,b_borgarh
10328,c_asirgarh
10329,b_asirgarh
10330,b_khandwa
10331,b_khargone
10332,c_burhanpur
10333,b_burhanpur
10334,b_erandol
10335,b_changdev
10336,c_thalner
10337,b_thalner
10338,b_sindkheda
10339,b_bhamer
10340,b_amalner
10341,k_kosala
10342,d_kanyakubja
10343,c_kanyakubja
10344,b_kanyakubja
10345,b_jajmau
10346,b_etawah
10347,c_lakhnau
10348,b_lakhnau
10349,b_jasnaul
10350,b_hardoi
10351,c_kalpi
10352,b_kalpi
10353,b_jalaun
10354,c_manikpur
10355,b_manikpur
10356,b_lalganj
10357,c_asni
10358,b_asni
10359,b_kora
10360,b_musanagar
10361,c_prayaga
10362,b_prayaga
10363,b_kara
10364,d_saryupara
10365,c_ayodhya
10366,b_ayodhya
10367,b_faizabad
10368,b_gonda
10369,c_naimisa
10370,b_naimisa
10371,b_bahraich
10372,b_lakhimpur
10373,c_sravasti
10374,b_sravasti
10375,b_amorha
10376,b_gorakhpur
10377,d_jejakabhukti
10378,c_mahoba
10379,b_mahoba
10380,b_ajaigarh
10381,b_chitrakuta
10382,b_rath
10383,c_kalanjara
10384,b_kalinjar
10385,b_khajuraho
10386,b_bhatta
10387,b_umri
10388,c_damoh
10389,b_damoh
10390,b_dhamoni
10391,b_nohta
10392,c_gurgi
10393,b_gurgi
10394,b_chandrehi
10395,k_himalaya
10396,d_kurmanchal
10397,c_kumaon
10398,b_kartikeyapura
10399,b_almora
10400,b_askot
10401,c_garwhal
10402,b_devalgarh
10403,b_srinagar
10404,b_dehradun
10405,b_uttarkashi
10406,c_kali_kumaon
10407,b_champawat
10408,b_bhimtal
10409,c_doti
10410,b_doti
10411,b_godawari
10412,b_baitadi
10413,d_khasa
10414,c_jumla
10415,b_sinja
10416,b_jumla
10417,b_dullu
10418,c_bajura
10419,b_bajura
10420,b_simikot
10421,c_jagatipur
10422,b_jagatipur
10423,b_rukum
10424,b_gautamkot
10425,c_dang
10426,b_dang
10427,b_gulariya
10428,c_lumbini
10429,b_lumbini
10430,b_gulmi
10431,c_kaski
10432,b_kaski
10433,b_tanahun
10434,b_gorkha
10435,d_nepal
10436,c_kathmandu
10437,b_kathmandu
10438,b_kirtipur
10439,b_hetauda
10440,b_bharatpur
10441,c_bhaktapur
10442,b_bhaktapur
10443,b_lalitpur
10444,b_dhulikhel
10445,c_janakpur
10446,b_janakpur
10447,b_rajbiraj
10448,d_limbuwan
10449,c_ilam
10450,b_ilam
10451,b_panchthar
10452,b_gograha
10453,c_yangwarok
